,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
13,7.036752103833548,150.1749233951362,27331.361961927756,6.838223470687509,299.41578134685847,379.7618348257725,19.370807181232124,76.5099955279583,4.413974182974902,0
14,7.49623220797336,205.34498215818513,28388.00488673697,5.072557773840631,333.073545745888,444.6453523327066,13.228311099224529,70.30021264692436,4.777382337225378,0
15,6.347271760539316,186.73288066057617,41065.23476453935,9.629596276480584,364.4876872467604,516.743281893657,11.53978119153942,75.07161728663777,4.376348290691898,0
16,7.051785800016845,211.04940606054575,30980.600786788866,10.094796011661426,333.073545745888,315.1412672443021,20.39702184072246,56.65160378979331,4.268428857506186,0
17,9.181560007151536,273.81380665980095,24041.32628006128,6.904989726470096,398.3505168222779,477.9746418621779,13.387340780225545,71.4573622129516,4.503660796179122,0
18,8.975464347533963,279.35716677009236,19460.398131232112,6.204320858892474,333.073545745888,431.44398999034894,12.88875905430399,63.82123709666397,2.4360855903052734,0
19,7.371050302429531,214.49661045715655,25630.320036999725,4.432669290372123,335.75443859606526,469.91455147923585,12.509163940498697,62.79727715266126,2.5602991476149146,0
20,7.036752103833548,227.43504835115596,22305.56741374141,10.33391788821868,333.073545745888,554.8200864605433,16.33169328269446,45.38281517787093,4.13342264357917,0
21,6.660212026118103,168.28374685651832,30944.363591242687,5.858769130547582,310.93085831787846,523.6712975009444,17.88423519296481,77.0423180517003,3.7497012410996176,0
22,7.036752103833548,215.97785868806776,17107.224225827616,5.607060453087125,326.943977743867,436.2561939726491,14.189062206123708,59.85547582615388,5.459250956028731,0
23,3.902475685915096,196.9032467083208,21167.500098968772,6.996311586298768,333.073545745888,444.47888250689795,16.609033155789916,90.1816758847452,4.528522696326911,0
24,5.400301780729467,140.7390622511396,17266.593421923077,10.056852484033495,328.3582406986835,472.8740732754293,11.256381166909478,56.9319064457562,4.824786389767524,0
25,6.514415093251676,198.7673512594561,21218.702871190195,8.67093691991312,323.5963490101317,413.2904500885347,14.899999566696977,79.84784281372556,5.200885076539757,0
26,3.4450618643852127,207.92626018799376,33424.7686784948,8.782147480773485,384.0070058017211,441.7858756739387,13.80590221127079,30.284597198002704,4.184396969028851,0
27,7.036752103833548,145.76818060217258,13224.935638976958,7.906444720606137,304.0019927974152,298.99066649993244,12.729524720542258,49.536848802021865,4.004871127571583,0
28,7.036752103833548,266.4210180681174,26362.965012309312,7.700063469729127,395.38949034184554,364.48010670373776,10.34895075743782,53.00838135392041,3.9915642477993063,0
29,7.036752103833548,148.15306144508662,15193.41347396722,9.04683270725723,307.01179262256534,563.8047433250861,16.56865556799744,52.67618503420983,6.0381849531835865,0
30,7.181448580829175,209.62560053629045,15196.229987483845,5.994678646449973,338.3364310774872,342.1112862851926,7.92259833302262,71.5379532557936,5.088859989138795,0
31,9.82548990813439,190.7566182870043,19677.892465552013,6.757540731413941,333.073545745888,452.8362348772383,16.8990378000164,47.081971185777654,2.857472426051184,0
32,10.43329098280438,117.79122955039698,22326.892045718658,8.161504810728331,307.70750861182404,412.9868337903324,12.890708564511783,65.73347838938281,5.057310516515726,0
33,7.414148196336244,235.04453448737107,32555.85253707369,6.8459520238449025,387.1753164773568,411.983364167012,10.2448150683598,44.48929725226032,3.160624468232638,0
34,7.036752103833548,232.28045202353212,14787.206264858174,5.474914831733126,333.073545745888,383.9817230247576,12.16693714505169,86.08072748444091,5.029166724080735,0
35,5.115817063771218,191.95274297485884,19620.545328612152,6.060712994989327,323.8363839136296,441.74837932486867,10.96648615295345,49.23823132273568,3.9020887676437543,0
36,3.641629777473381,183.90872226182697,24752.072459755404,5.538314133481364,286.0595560492713,456.8600959410411,9.03406675271333,73.5946567566564,3.4643530351550234,0
37,5.618064405909149,304.23591211231667,17281.97516841161,6.101083505101921,333.073545745888,399.47156628109417,12.2650015775136,81.58899245649904,2.8965469413044738,0
38,7.036752103833548,143.45373131192335,19942.273218184837,5.89075458310612,333.073545745888,427.1306714819022,22.46989198835695,53.12409421895881,2.90756391519334,0
39,9.267187530763549,198.61439471909597,24683.723566029657,6.110612421393192,328.07753320146935,396.8769490579176,16.471969353155146,30.383314574642014,4.324004645618281,0
40,7.036752103833548,233.8589956912124,11703.923907047854,4.599387943421727,309.03932035276006,349.3996325323045,18.33889254980602,42.67746528271937,3.510004044590529,0
41,5.331940479018537,194.87406544579952,16658.876503163574,7.993829562375316,316.67516182816695,335.1203984374612,10.180513802631594,59.57271371122687,4.434820257956548,0
42,7.145771545218821,238.68992851166007,28780.340431632725,6.81402870120907,385.9756504867898,332.0327063306858,11.093163397452656,66.13804474710018,5.182590703980226,0
43,9.920691058768153,202.8174830014264,9973.934059208535,6.882248306781502,337.35052910963714,333.19246993768064,23.917601261274967,71.833623959766,4.69070723013249,0
44,4.758439424671477,183.3494541059977,21568.428779035887,4.731348984614181,333.073545745888,403.9441682092025,18.66822945752125,66.91240003430596,4.542801461749175,0
45,5.702925976824722,216.85047387261517,35606.44017680798,7.1843510891688,333.073545745888,504.63826042575033,16.140790019197993,77.53618351780308,4.137739016206605,0
46,6.953864225511059,209.6382929790206,10575.18628088936,4.462707246137983,315.60659440039234,391.18431508600554,13.28533391608596,87.39088897956339,3.195710328196264,0
47,10.68296642580598,173.3754983501208,15758.740621388915,5.570783575394459,307.35258576592696,323.8079132465807,10.0908697516698,78.47278445385454,3.999775381550061,0
48,7.036752103833548,129.89057234567383,34415.853145873094,6.321928990361139,304.5352242338838,470.3291685421987,18.59940992382127,72.40363386888095,4.40558600033858,0
49,8.757257397440991,200.19140044205727,21536.224687445418,4.915101054543186,317.88290049783706,404.7177991564453,13.768323306421337,47.930871877110214,3.6261354416122304,0
50,7.036752103833548,168.38843077429533,27492.30730658781,7.046224797696413,299.8204779108216,383.79501999032584,16.18206649367437,75.72943388991457,3.0480572231069756,0
51,7.80963189801941,100.4576150915831,12013.550628764531,5.212314602065352,247.2008260476431,605.2201243500056,9.611348740011238,66.08417363713342,2.447444463910633,0
52,6.652488090855707,145.0101719190834,19871.788448305862,4.961066380191502,288.0521917368515,545.974993762403,10.942024256012132,71.7274140605346,3.742090426349668,0
53,9.14719705533692,211.71414177764137,11920.610835646206,7.2307947693374,339.7519188007938,527.7089100130407,18.27531210927765,47.63488493437153,3.7945315911032105,0
54,10.560744636218196,181.8933655615535,21783.651033363378,6.991259996238134,340.39037835517297,456.5564021223438,16.48283536696391,34.2520490783523,3.964686350022129,0
55,7.484254837727466,260.09217257337195,30616.615148853696,9.379133540507624,333.073545745888,404.6707773281626,15.934483871207078,66.6210265451665,4.781188176562564,0
56,8.520806572970303,238.3351124555097,28779.6500110336,8.282808464509609,381.6493228718946,481.3188026886131,6.016336609271207,39.09117136225335,3.9406045297946832,0
57,4.999413810796919,190.28705014936028,24323.865903045946,7.230164126862036,324.8930378422557,405.3304820275903,8.236557503105303,99.42738491828506,4.460683931737437,0
58,7.036752103833548,157.80119355420416,16963.625011737488,8.335618549876713,300.04423428111204,360.99599448807487,12.823860949370784,71.7170050975215,4.4053857056590315,0
59,7.036752103833548,155.05572682593436,20557.240431752216,8.187319049670325,333.073545745888,290.18098311050545,16.622255183892094,59.622057462107946,4.089907689677867,0
60,3.9060783549561697,233.4028350124758,32144.799933618317,6.9948396173050975,348.3594482139767,269.4490512269393,9.6541256002684,63.74306384016444,3.902879711657464,0
61,6.391353623832183,213.0178296827953,20965.478308853573,5.375559891974689,327.65054252170705,369.3381209158568,13.75810517074376,17.915722569180794,3.92374916929651,0
62,7.036752103833548,229.48569367886049,35729.692708630326,8.810843045016396,384.94377894842074,296.3975472430137,16.92709217980689,66.62248509808484,3.855602211916699,0
63,8.692092012708041,195.1437387840549,24656.239679444578,8.23190033837729,333.073545745888,398.3454180035162,12.380770792752344,48.440724865546855,4.477960248233931,0
64,8.085759800882219,127.73967382937272,32653.910360267582,6.534237410114922,333.073545745888,416.2396300704016,11.119659254793705,78.27505003771154,4.068688909481666,0
65,6.2039777022783476,212.30661828668616,21815.07414790552,7.873991884545469,333.073545745888,362.10800431396245,14.9330126610987,63.87381994728531,5.215689206119035,0
66,5.058108868565138,238.56938041349943,34873.9345228707,8.983276144386597,374.4335045168568,669.725086180179,13.353181433963528,76.52179974552398,5.106655774420084,0
67,7.036752103833548,103.46475866009456,27420.16742458204,8.417305032089528,333.073545745888,485.97450045781375,11.351132730708514,67.8699636759021,4.620793451653219,0
68,7.036752103833548,211.20052600889707,12830.484133775428,4.502117033961811,326.9615175657507,333.3298479586677,16.04514847686687,49.89840563542835,3.4397400415499195,0
69,7.261550522070718,179.88978823788457,24964.777703096523,5.837086492837437,349.26927130145657,501.18278074341,17.287713278296337,50.993006453081094,3.636364182680497,0
70,7.16046723080874,183.0893100379288,6743.346065530401,3.8030364235979857,277.5990986210596,428.0363443504035,9.79962468961304,90.03537367362071,3.8848910441472793,0
71,5.704764776213017,116.29932988379586,33223.58152874991,7.050503159576975,297.0781534785211,504.378680967655,9.001820487566135,48.1470312534892,4.157533407489738,0
72,6.21727313516034,130.94446388846563,19460.38281898756,7.0924629553053675,300.13127199830365,556.6537100333977,14.083608352195483,57.897074706807686,5.325833445695803,0
73,8.679934969964185,242.22866728551904,22984.05095148243,7.518764659399904,333.073545745888,352.94258812349034,18.704409059274894,69.90790244915216,3.873470298448302,0
74,7.036752103833548,219.30091421337028,14859.46642428366,5.598326765629258,344.4423936728914,425.213574807613,15.771834366058272,49.35200147780443,4.655916598688822,0
75,6.897322141100197,211.36016672106155,25650.777643120266,6.766009906754591,333.073545745888,383.0143101678532,13.93478804138067,90.52332986300934,5.022783630004574,0
76,3.514545528745279,158.73207576140192,23029.663613563633,6.821679099461131,286.5228468169785,307.3791420351913,9.71223191091832,79.85092857457249,3.762615331099367,0
77,3.72250048593372,163.63974692058176,37962.16799126102,6.6845702741913415,326.69401786030267,467.5629728711818,14.567268860188278,50.57797909828098,3.6628377319913583,0
78,6.455004797496717,176.68397277687006,24468.048390354594,5.756930038692856,314.79959828380953,477.581346155703,16.245504341610683,57.72972382844005,2.2934314064128625,0
79,7.316804753880919,217.5228619622912,31903.399811532247,9.86504750268218,376.93797230566565,425.9134001802693,8.992754272254672,69.50921982211526,3.508372649783596,0
80,1.844538366498842,233.7643427207269,28689.595777682935,7.724432299963912,333.073545745888,410.38726383770813,15.611859296305228,54.29944409418921,5.013463351103733,0
81,5.519125656437607,168.72858303956718,12531.60192106475,7.73072294792503,333.073545745888,443.5703720974922,18.099078103861583,66.62248509808484,3.758995860323916,0
82,7.408985466924612,204.96174981089473,9566.1222701692,6.505923138805981,311.4526625117488,504.14599408386647,11.532144007741238,81.10693773146244,3.772420927989514,0
83,5.976769618087598,258.9527320159533,27267.98186095415,7.648599331443458,383.6571521070967,514.118920118766,12.256790251190353,82.46979842996726,2.9946710955082176,0
84,6.395359131671062,133.8342291043793,23827.275015402887,5.1277468613272,266.9084282807846,573.4002951499592,9.833874584580258,95.02660927984373,4.191217514711704,0
85,6.209642259708484,195.41772094898113,13116.707711787025,7.879347670859675,333.073545745888,417.2416560263488,7.507662314515301,70.54738690612056,3.6125196149467143,0
86,6.762832521891738,232.0751765558761,27159.384345233535,7.884990657868601,350.4452926972019,465.4137746213498,13.863964882331118,64.81225738319597,4.916579160751283,0
87,9.91871706385417,199.18125107339057,21470.27830541328,6.799841410225563,329.17842902607634,430.5077068652869,15.966042944362073,59.29227326975216,3.385508443856719,0
88,10.15544017022192,300.29247579584023,12652.362978658088,6.655126362567496,398.6477857459575,487.45913103075526,9.347633986485675,67.9197886870381,5.002467259922081,0
89,8.721726710620581,206.36968238478397,28608.052076372544,6.325442403664851,377.40453818519927,506.93835272982534,13.553751007248536,42.381483937537176,2.5550269039968736,0
90,7.036752103833548,197.9797828412593,17153.306163452093,7.659203939381076,329.2803146030727,575.1146944234249,11.870981482343325,69.10983568283255,4.383921813522324,0
91,7.036752103833548,199.1078855640336,29721.911630350132,6.869690215355936,357.30322096748097,420.70959122207296,9.226618665284832,55.29428326667228,3.355164642176155,0
92,6.099646705468387,237.9199267632531,20416.84099619073,8.457830699274377,333.073545745888,291.1048365690676,19.27005426046378,93.13800948154017,3.1727897691528772,0
93,9.026787719511631,253.21707417098452,27965.07214592841,6.588374366182638,373.5532353383944,588.3196505363993,16.145732052775088,59.12445084811043,2.0190420182011657,0
94,6.953371603389549,203.1465467521772,11609.109054527797,5.495737654707861,304.2831932144039,551.1433371665813,9.387781275530813,55.95800559485764,3.651865808422898,0
95,6.140877556947864,197.87608974936683,26687.87448333394,7.587196417947506,329.23185293501894,548.0727613161172,15.836330205236152,41.26364788367695,5.359460295012964,0
96,7.077874006530455,220.67053960676589,23873.378210133666,6.181839616382845,341.98723407838395,333.0507859433459,10.661798937603976,90.29777033020964,4.764508264921448,0
97,5.488314309012512,135.80236170060937,21485.153195191073,8.18741579072919,280.6032866703198,441.3311374586935,14.86026268337497,88.28734556180851,5.066786271784542,0
98,7.205559174588729,120.32761534360888,24627.867560468934,6.202469332114029,289.7686965533282,418.4332899200773,13.643147085869316,63.73373237019648,3.710053125679874,0
99,9.177869865892433,163.2748282557015,20868.331218998803,7.726040434165082,320.4214321786778,426.9943931689402,10.214274603240654,62.430926156839874,3.1087699879134547,0
100,4.270716194733736,166.83770854028538,24405.250534952756,7.391510138420656,297.20673916830356,349.5189103676489,13.478526445498858,54.47483954440166,3.763905902952325,0
101,7.348844511550613,223.26493973020737,11519.046527356591,8.889558679820604,333.073545745888,494.1584340869637,18.145374253777163,73.71552201680902,4.880875156180851,0
102,8.526169869777789,175.61283632174326,11837.12335960845,7.483708837987377,308.39851553828527,474.240482290634,21.845916252542057,52.37220110667482,5.083014141516923,0
103,7.036752103833548,169.04191749811758,36152.8208993245,8.330388898197661,329.03971017616493,590.7487871802913,17.695114357126045,103.15046264537835,3.995973787492761,0
104,2.612035914817261,188.80412573040883,34798.25258680311,6.79643915408815,333.073545745888,468.0802666084355,13.1707632092033,49.523769983067695,4.765205370159007,0
105,8.490571562027739,204.12364839335785,22989.79638994664,8.27079293672615,358.84711499708465,435.0008983082295,17.084245654876156,62.42163705791029,3.8755568051367746,0
106,7.036752103833548,213.54193229259064,22539.71161451215,6.9572041785868635,334.0411862066902,463.39884709083714,11.623019157977636,69.61584964492826,3.3985925873166565,0
107,8.858401531200467,254.61751866421665,9624.300462110114,7.954015627092478,348.40819490164074,344.30336252225874,7.935467758332209,78.10854981556727,5.525726338121716,0
108,6.09815652147278,189.995845993418,27776.901051693392,6.4430978778694525,347.9304004157372,245.85963197125264,14.63688225637759,73.42463245501654,3.9773623643299727,0
109,8.41997068212899,185.71898879367,13237.989604570806,3.998265840980654,308.1426388528513,463.64727737284176,17.20956505547082,48.78311165978784,3.962478314282775,0
110,9.286155021432371,222.6615513815935,12311.268365978076,7.289866041052649,332.2393594928603,353.74009999706425,14.171762565335484,66.62248509808484,5.239981870081682,0
111,7.875895135481787,226.28478781681216,12710.249451611751,7.303126583151656,346.4032581373675,445.3741474328599,6.063461912529135,63.12804403102223,4.238589203481521,0
112,7.725332908074757,252.26549119785653,36477.738112419094,8.38676100823379,426.5435897565111,339.41132665631415,17.485844248946023,60.48388466227112,3.7248367036447,0
113,3.388090610523891,212.0289444657202,20230.125576951767,8.569781529733312,349.15599871275197,353.9129274416658,18.208339671899864,82.38787399017336,2.798600948267049,0
114,6.745306715080959,218.42463701923356,21871.838700042495,7.165509192468924,333.073545745888,373.05010163921327,16.826619464762302,74.08607997264363,3.9023525898765015,0
115,7.036752103833548,190.42389854156607,28062.641892040356,9.615147026994794,357.2267094963161,263.77191350453717,13.44522519676093,67.05555840299215,5.6290156360573285,0
116,7.183825723393187,261.85079976925243,14100.968986979937,9.008495193731893,358.7247021216808,290.4238383652442,17.14990712568715,82.02511580240524,4.597165511526862,0
117,10.111976704648654,240.4321002291383,15331.302691753155,5.392651282023056,361.90292619839744,403.0418101498447,16.13112428701453,61.11114633827725,3.425763242173682,0
118,7.397413298543417,122.54103985982503,8855.114121331366,6.888688939098406,241.60753233585075,489.85160040482555,13.365906195266293,66.62248509808484,3.149157510432673,0
119,7.812804388310308,196.58388603095685,42550.841815771775,7.334647639669251,333.073545745888,442.5457745482448,14.666917242315606,66.62248509808484,6.204846358828904,0
120,6.877456932576713,136.87921387078754,27433.587294151766,7.091521514260433,307.3970883038859,342.1963466344736,18.403845830232967,81.19341217121226,3.827650071735445,0
121,7.036752103833548,146.9702452251051,16367.45837197548,7.687037185889347,333.073545745888,468.9450147502269,18.60138073373639,49.56196889416349,4.664350321001553,0
122,7.036752103833548,230.80948246855667,27418.781044480063,7.136498391730543,369.3100077981302,274.66059655361465,9.578584600170416,72.37690878332559,4.197595209206819,0
123,7.521051678672175,267.05964744893066,26865.37374090525,10.449450309656791,333.073545745888,505.70937170147926,16.237745770905633,57.03778017043311,2.8807853472938367,0
124,8.550875469289338,231.2487868055436,28918.419953077177,7.822528490547928,369.264222748674,432.2852700271936,16.266296687636896,73.14946432483588,3.772886607458768,0
125,10.308477656813704,217.2197464316332,27653.235184410696,8.912266340684624,369.5312063532323,382.9515048389693,6.580401550826252,59.57603991058592,3.285077052469842,0
126,7.036752103833548,252.6704690341003,29368.674184052215,9.90614662722374,433.9522119479901,465.2166206201478,13.221033634237417,84.19860653327541,5.052736766116998,0
127,7.371085073209565,207.71682442123483,24913.837165890058,9.616330436939966,362.3001800484017,363.16853841901815,11.542661782175117,67.72070437929213,4.4125895367028125,0
128,11.180694664461903,228.30086036125377,16600.392746647067,6.0940005305237985,333.073545745888,504.0505391333054,15.035046907486446,110.73929934431216,3.8098416540991424,0
129,6.506487766502467,202.28593794959164,17087.076901837234,6.201982767323312,326.66236831259846,481.77193425228,16.535185927180066,46.20574791071063,3.5487755887477364,0
130,6.643935774662305,151.8896001137799,10909.194592323076,3.749625148300965,240.93672213751188,437.9090051656054,15.264742348024072,64.20396370266333,3.8129529259917896,0
131,5.033773989751668,155.32147750080298,34971.80748262682,7.121477448104934,320.1154970205283,500.6373261700039,18.31249854193584,63.19330598951376,3.2449484773190633,0
132,6.91260756198984,155.7404952352641,17973.178859011827,4.916302562031351,275.9082278598395,439.6480512193927,18.380711926381935,55.5074684684337,2.6122489531921698,0
133,7.977635990880497,245.89513040867456,32170.06916009624,9.63563608296433,399.5831549217664,473.6624527645498,11.728338195960704,23.81701990494781,3.552129499701653,0
134,6.078335836509272,197.50191189847263,35957.79218259479,8.130472208247298,379.5277062923906,360.06047735582746,20.09841289135693,41.86595951021348,4.20158090550856,0
135,6.242414484103846,191.90872954929208,28149.41179162288,7.130436799595529,319.3067850802741,448.2425267423017,19.370090874546293,60.93948098211983,4.5087050978944845,0
136,6.063354789891076,160.76731128492577,14775.14559575291,7.484103646670236,305.82855327870027,327.27023868075764,12.309015955365226,69.03845387066936,3.467336914816858,0
137,8.129585513966727,177.89896662548156,27834.21769634046,9.00600774687328,334.4385388035782,397.0214275538664,15.936261676600791,81.39075849624524,3.3625371351987914,0
138,9.56240594378952,202.01364260009225,13041.829140394102,5.820655207859319,327.1188240167457,433.38166673218615,14.139065908911675,63.54899265609275,3.7627198370300334,0
139,8.167792632308252,200.91375467195093,27141.36290294348,7.262416638654269,344.16113431571995,525.5987875011582,16.142284003388227,66.23143553591859,4.289395484098247,0
140,8.594416135206476,270.02270585231037,15791.675351127244,5.91269062429658,333.073545745888,672.5569992377071,20.18405147231266,54.96128525342952,3.568991707976406,0
141,7.036752103833548,167.38612732636108,20944.620814413163,4.963124049313229,333.073545745888,566.3392939723461,11.31880659612483,66.62248509808484,3.6797950347550294,0
142,6.825467900630395,187.05170966607415,46140.12684950231,6.137757462086741,352.7021822368813,373.4272354878943,12.606381646809666,58.7522013156628,3.027449578045163,0
143,7.861177700998561,204.27424109989397,25145.024124785556,7.923315374812149,338.2138034436881,469.48696124616185,15.993410350862462,86.16729829337078,4.157656628375073,0
144,4.965773559644967,220.84863863404016,21802.74489792894,6.250578031106523,311.5981359666635,386.4133315184274,18.035237542145182,53.90817735397112,3.4217668494012576,0
145,6.207432967614718,192.93702709690675,13442.603471136694,5.819022939611381,325.90656176552847,533.7958508176808,14.68753933733609,60.48503329496195,3.549298841293145,0
146,7.036752103833548,157.00128743205116,20067.105328107053,8.071051028920468,333.073545745888,490.9097122372677,17.32294642996243,71.96926138101614,4.417559791016322,0
147,9.76925100608684,264.2656542791372,8471.67738143048,8.349709766709022,359.26854259335056,353.196475487524,15.047086914887984,52.645458533937706,4.636556195256859,0
148,9.630665479903348,152.8624334841574,23641.70256530387,6.925706079789448,333.14831765902477,417.167072927369,16.67018391749724,89.99757421954396,4.920091157959163,0
149,5.187471605436375,104.75242498882724,20060.07872720117,6.913910913807519,333.073545745888,368.815428587841,15.14034848778016,98.65664588216384,3.2032578962619933,0
150,7.633570087677555,199.65299957786436,16312.154973975048,9.900546897053909,358.56628208672083,420.5341718279189,10.539392269728635,100.24270600375714,2.9270667668863757,0
151,5.771199049813688,155.05089305064115,24909.44400956197,6.531261269813094,297.0093193941144,313.7019343334326,11.704788996508114,85.68830345476736,4.688959065495114,0
152,6.579969329401555,197.2269809109493,17657.08417649328,4.506293474405815,290.2898942591159,254.3932756048075,9.84765527571784,73.74971646660221,4.575931871590866,0
153,4.80115436807586,180.77287075636633,13556.734397114704,8.977286380775292,322.06244697172207,587.3950117046609,12.401368065703082,62.02818652446988,4.418638131667752,0
154,7.948815718151566,238.2364096995999,19129.45836544024,5.851964962404888,333.073545745888,434.655458610077,8.663293700705424,67.30404028450397,3.692250861269815,0
155,6.906992171811655,216.78529084002471,19991.23914904896,7.302351651289456,340.10602778835107,356.4591368515823,9.614106024611772,61.12264362555359,2.1247593522163015,0
156,7.036752103833548,281.2686670205161,22452.090807860674,6.773698985660693,343.635821280367,395.3417752928905,14.903080469555846,67.12516777793415,4.444350199227698,0
157,7.036752103833548,190.77945990455603,12224.310506438514,4.646211052742901,308.56488629958307,399.2713589317787,11.876796669068938,61.88663598802028,3.4631725477162503,0
158,8.46133087400179,212.58136638921465,34406.77644574729,8.679151555836665,384.85538150301073,477.343368601036,13.801712181380369,66.62248509808484,3.771944146409479,0
159,7.726134807902507,233.9478636629705,21667.868741326372,6.313181872058335,340.27317142046405,472.25899373256834,14.39986001596128,36.57803788764197,3.720636904452419,0
160,7.036752103833548,247.66157328612303,19549.499341288283,8.769670289862692,333.073545745888,438.8657751120628,16.624653615400177,64.94900818458937,3.777737413505429,0
161,8.927078148301744,241.87510504564688,22821.254376566587,8.54973827385147,367.97555785867627,380.1972000224397,10.859287278110344,75.8570678201616,4.60186095914794,0
162,6.208015539719022,153.2211063194914,17358.796365042126,8.21493885317026,328.2820289976498,481.19567347842127,14.27409227521025,62.71819917163483,4.334615732320451,0
163,6.128425635295917,141.4924095070385,9615.832709692548,7.62791913004187,277.9517037266149,415.0087368963965,16.435842913307283,50.69392671149397,4.633823861920798,0
164,7.036752103833548,202.2548327878382,11981.740191012996,9.189106138402456,339.9839345788829,416.5889057529136,14.079228347598589,62.765529534567435,2.6789107131905774,0
165,7.308048848275572,274.7049504716489,14600.539521891906,8.105802881560642,384.56485247977776,415.6072777934955,16.761624703623568,68.9372269462471,3.696119711501417,0
166,7.036752103833548,170.09923566929564,39906.19027101487,6.554996212799919,333.073545745888,515.3867420113489,13.51607812989613,40.51417236263919,4.3532385889712195,0
167,8.640886408909486,201.5687240953635,26473.71323896156,6.967094561617943,352.3065857102104,309.9832868165358,17.665083383155775,68.66492347632061,5.2631015720413785,0
168,7.036752103833548,205.50945715451996,20406.92767150048,6.810069234906923,355.2659228857551,482.33005480949834,12.33777643382166,70.58060722926848,4.1025294815021445,0
169,8.153210075272153,127.14489180603142,10280.92949674048,5.828357794463706,267.6368856420806,487.9083271902029,11.943476580641343,90.61935439214014,2.905788134056523,0
170,8.293720110388866,206.1604148879135,35216.385970173644,6.440999765643898,347.06224073011657,399.4836212000171,16.065667944692393,79.95451096438448,3.954715282670767,0
171,7.036752103833548,233.85034500527055,21136.286764159297,6.689877624940245,333.073545745888,332.73758653626567,9.745282008835602,77.52994450694155,3.310858508001268,0
172,7.036752103833548,237.677383112304,26009.07525933065,7.074531320872402,372.6002964294522,344.76792440431177,14.44223828109807,72.69624048876342,3.7066017915406855,0
173,9.489972878325856,234.06996516164725,15513.740377963157,4.735332223870278,333.073545745888,277.97006973151883,16.69821636919886,81.42717401723866,4.219967522355668,0
174,7.83097634338162,190.79904405060975,7695.063934702985,4.8452054756401095,292.5158244968426,507.4454883280784,15.526658445697135,85.00950589690454,4.588784656948855,0
175,4.430281211546542,139.68575880006665,28862.257169818786,8.96137237710277,298.37945836409085,434.7812670644661,17.2992944626111,63.04250092306029,4.384565155637755,0
176,7.240739638887768,201.186804455864,23783.09955637777,7.751285440069857,340.9836833605511,579.2203941324686,13.48637909893324,62.65023550372382,3.556297467154506,0
177,7.036752103833548,260.205359611888,19517.724799117623,8.764168678117553,368.82103684917774,251.02089870586465,12.804588146581295,48.65189042828215,3.6655217644695224,0
178,6.867301321799131,174.1849763847294,24112.153470524572,5.529942235981782,297.6555748707137,484.12293887759057,11.48268699578233,65.30441362142098,3.8235950398688825,0
179,6.129637014813746,200.2781822057384,30989.94841451828,8.830102319230392,348.8681540852299,341.38857671477444,9.300117278144342,79.55361207012686,4.615886181275908,0
180,7.917049443177883,278.0563209975309,27192.28056064627,9.220128211470378,424.7879958935085,358.781736184615,15.054312871374693,56.83960202839163,3.659484624888591,0
181,6.511618075241813,181.87342172896433,29136.814623869737,7.685775096243834,345.75163845059745,475.3413506694927,12.321232157466568,52.43761714005619,4.850433707754168,0
